cui,type,name
C0545748,bpoc,Pulmonary artery and pulmonary vein
C0545770,bpoc,Portal vein and inferior vena cava
C0545775,bpoc,Set of lobular organs of mouth
C0545792,bpoc,hepato-renal
C0545795,bpoc,liver and gallbladder
C0545798,bpoc,liver and intestine
C0545811,bpoc,pancreas and duodenum
C0545828,bpoc,gastro-colic
C0545829,bpoc,Pyloric antrum and duodenum
C0545839,bpoc,Jejunum and ileum
C0545841,bpoc,Jejunum and jejunum
C0546018,bpoc,Right basal ganglia
C0546019,bpoc,Left basal ganglia
C0546063,bpoc,Subserosal plexus
C0549113,bpoc,Supraaortic valve area structure
C0549154,bpoc,Nerve fasciculus
C0549207,bpoc,Bone structure of spine
C0553695,bpoc,Exocrine pancreas
C0559230,bpoc,Ciliary muscle structure
C0559280,bpoc,Anterior wall of bladder
C0559365,bpoc,Structure of artery of abdomen
C0559910,bpoc,Orbital vein
C0564454,bpoc,Allograft kidney
C0564463,bpoc,Parotid salivary apparatus
C0564471,bpoc,Allograft heart
C0567367,bpoc,Bovine artery
C0567468,bpoc,Animal bone
C0576791,bpoc,Digital nerve
C0580762,bpoc,Retinal arteriole
C0580769,bpoc,Pigeon feathers
C0580781,bpoc,Structure of apex of left ventricle
C0580788,bpoc,Tonsil and adenoid structure
C0580863,bpoc,Vascular structure of kidney
C0581269,bpoc,Thoracic spine structure
C0581620,bpoc,Thoracic spinal cord structure
C0581625,bpoc,Cervical spinal cord meninges
C0581631,bpoc,Cervical Spinal Nerve Root
C0581666,bpoc,Lumbar spinal nerve root structure
C0581669,bpoc,Sacral spinal cord structure
C0581753,bpoc,Muscle structure of foot
C0581755,bpoc,Skeletal muscle structure of trunk
C0582449,bpoc,Entire permanent first molar tooth
C0582491,bpoc,Septal fascicle
C0582800,bpoc,Condyle of femur
C0582802,bpoc,Digit structure
C0584564,bpoc,Synovial structure
C0584895,bpoc,Posterior muscle of thigh structure
C0585636,bpoc,Upper eyelid structure
C0586526,bpoc,Specimen from genital system
C0586539,bpoc,Skin lesion sample
C0586566,bpoc,Bone biopsy sample
C0586567,bpoc,Bone tissue sample
C0586594,bpoc,Nerve biopsy sample
C0586602,bpoc,Testes sample
C0586639,bpoc,Ear sample
C0586673,bpoc,Tonsillectomy sample
C0586702,bpoc,Specimen from stomach obtained by total gastrectomy
C0586762,bpoc,Tissue specimen from kidney
C0588052,bpoc,Scapular lymph nodes
C0588054,bpoc,Cervical lymph node group
C0588055,bpoc,Mediastinal lymph node group
C0588057,bpoc,Popliteal lymph node group
C0588058,bpoc,Abdominal lymph node group
C0588193,bpoc,Bone structure of shaft of femur
C0588199,bpoc,Bone structure of shaft of tibia
C0596129,bpoc,association cortex
C0596135,bpoc,auditory nuclei
C0596392,bpoc,craniofacial
C0596416,bpoc,dental structure
C0596458,bpoc,Dorsal Motor Nucleus
C0596700,bpoc,High Endothelial Venule
C0596796,bpoc,Exoskeleton
C0596882,bpoc,Mammary Epithelium
C0597169,bpoc,Parabrachial Nucleus
C0597434,bpoc,sensory cortex
C0597622,bpoc,urinary bladder epithelium
C0598051,bpoc,vascular bed
C0598169,bpoc,Tela choroidea
C0598179,bpoc,Cingulate Cortex
C0598782,bpoc,Appendage
C0598833,bpoc,neuromast
C0598835,bpoc,olfactory nuclei
C0599297,bpoc,Glomerular Basement Membrane
C0599298,bpoc,glomerular endothelium
C0599333,bpoc,Epithelium of bronchus
C0599459,bpoc,middle column
C0599854,bpoc,neuronal circuitry
C0600225,bpoc,Graafian Follicle
C0682568,bpoc,membrane by function
C0682579,bpoc,Serous gland
C0682605,bpoc,major artery
C0682606,bpoc,major vein
C0682611,bpoc,intestinal microvilli
C0682612,bpoc,Sigmoid Flexure
C0682618,bpoc,central vein (hepatic lobule)
C0682625,bpoc,Intrahepatic biliary tree
C0682630,bpoc,female ovule
C0682637,bpoc,microphage
C0682651,bpoc,sensory pathway
C0682672,bpoc,first pathway
C0682673,bpoc,second pathway
C0682676,bpoc,vestibular cortex
C0682713,bpoc,efferent fiber
C0682714,bpoc,CNS component
C0682723,bpoc,brain circuit
C0682735,bpoc,Midbrain Raphe Nuclei
C0684098,bpoc,pyloric junction
C0684110,bpoc,sex organs
C0684137,bpoc,axon bundle
C0687028,bpoc,Duct (organ) structure
C0687056,bpoc,Zymbal's gland
C0687080,bpoc,Paw
C0687082,bpoc,Proboscis
C0694599,bpoc,CA2 field
C0694600,bpoc,CA3 field
C0694604,bpoc,Intermediate periventricular nucleus
C0694649,bpoc,Left deltoid
C0694662,bpoc,Left vastus lateralis
C0694666,bpoc,Right deltoid
C0694668,bpoc,Right gluteus medius
C0694678,bpoc,Right vastus lateralis
C0699800,bpoc,Adductor muscle
C0699819,bpoc,Gut
C0700374,bpoc,Palate
C0728985,bpoc,Cervical spine
C0729538,bpoc,Saphenous vein graft
C0729594,bpoc,Axillary lymph node group
C0729596,bpoc,Inguinal lymph node group
C0729697,bpoc,Great vein
C0729859,bpoc,Structure of peripheral lymphatic vessel
C0729885,bpoc,Popliteal vessel
C0729890,bpoc,Iliac vessel
C0729892,bpoc,Brachial vessel
C0729936,bpoc,Cardiac chamber structure
C0730608,bpoc,Bilateral maxillary sinus
C0734000,bpoc,Wall of small intestine
C0734001,bpoc,Wall of duodenum
C0734002,bpoc,Wall of jejunum
C0734004,bpoc,Wall of large intestine
C0734005,bpoc,Wall of cecum
C0734007,bpoc,Wall of colon
C0734011,bpoc,Rectum wall structure
C0734195,bpoc,Serosa of jejunum
C0734220,bpoc,Structure of mucous membrane of cecum
C0734226,bpoc,Serosa of cecum
C0734742,bpoc,Cortex of right kidney
C0734810,bpoc,Intestinal submucosa
C0734811,bpoc,Muscle layer of intestine
C0734815,bpoc,Serosa of intestine
C0735009,bpoc,Parenchyma of spleen
C0735430,bpoc,Right ilium
C0735449,bpoc,Ileal lymph node
C0735694,bpoc,Left iliac crest
C0735695,bpoc,Right iliac crest
C0735812,bpoc,Mucosa of pyloric antrum
C0735880,bpoc,Mucosa of proximal part of jejunum
C0736038,bpoc,Epithelium of large intestine
C0736193,bpoc,Mucosa of pylorus
C0736241,bpoc,Epithelium of rectum
C0736268,bpoc,Liver parenchyma
C0736423,bpoc,Proximal straight tubule
C0736873,bpoc,Wall of pulmonary artery
C0736905,bpoc,Scrotal sac
C0736937,bpoc,Mucosa of uterine tube
C0737244,bpoc,Corona radiata
C0737423,bpoc,Right external iliac vein
C0737424,bpoc,Left external iliac vein
C0739300,bpoc,Right femoral vein
C0739301,bpoc,Left femoral vein
C0740005,bpoc,Rectus sheath
C0740038,bpoc,Vascular graft (body structure)
C0740422,bpoc,Fundus
C0741968,bpoc,carotid
C0741978,bpoc,carotid internal
C0743665,bpoc,extensor surface
C0746922,bpoc,Anatomic Node
C0750950,bpoc,Ventral Striatum
C0751440,bpoc,Pituitary Stalk
C0752053,bpoc,Central Dorsal Nucleus
C0752056,bpoc,Structure of ventral posteromedial nucleus of thalamus
C0752059,bpoc,Septal Region
C0752062,bpoc,Posterior Horn Cells
C0752211,bpoc,Spinocerebellar Tracts
C0796494,bpoc,lobe
C0814033,bpoc,neural circuits
C0815007,bpoc,right brain
C0815011,bpoc,brain pathway
C0815507,bpoc,Right sciatic nerve
C0815508,bpoc,Left sciatic nerve
C0815798,bpoc,Right quadriceps femoris
C0815799,bpoc,Left quadriceps femoris
C0815872,bpoc,Right tibialis anterior
C0815873,bpoc,Left tibialis anterior
C0815914,bpoc,Right popliteus
C0815915,bpoc,Left popliteus
C0816233,bpoc,Entire skin of chest
C0816323,bpoc,Left humerus
C0816596,bpoc,Right radius
C0816597,bpoc,Left radius
C0817319,bpoc,Right femur
C0817320,bpoc,Left femur
C0817321,bpoc,Right tibia
C0817355,bpoc,Process of vertebra
C0817432,bpoc,Abdominal peritoneum
C0819141,bpoc,Bronchial tree
C0819142,bpoc,Right bronchial tree
C0819143,bpoc,Left bronchial tree
C0819760,bpoc,Parenchyma of right lung
C0819819,bpoc,Region of bronchus
C0820497,bpoc,Apical pleura
C0824027,bpoc,Anterior wall of trachea
C0824028,bpoc,Posterior wall of trachea
C0824061,bpoc,Right bronchial artery
C0824497,bpoc,Neurovascular bundle
C0824571,bpoc,Left supraspinatus
C0824819,bpoc,Distal metaphysis
C0824838,bpoc,Diaphysis of left femur
C0825084,bpoc,Metaphysis of tibia
C0825634,bpoc,Metaphysis of ulna
C0828650,bpoc,Right musculocutaneous nerve
C0828901,bpoc,Skin of left axilla
C0828912,bpoc,Muscle of pectoral girdle
C0833293,bpoc,Set of interossei of hand
C0834689,bpoc,Left plantar arch
C0835015,bpoc,Right popliteal vein
C0835016,bpoc,Left popliteal vein
C0835023,bpoc,Left posterior tibial vein
C0835038,bpoc,Lateral marginal vein
C0835268,bpoc,Cruciate ligament
C0835271,bpoc,Right anterior cruciate ligament
C0835272,bpoc,Left anterior cruciate ligament
C0835928,bpoc,Left common fibular nerve
C0836189,bpoc,Capillary plexus
C0836916,bpoc,Abdominal wall structure
C0836921,bpoc,Tonsil
C0883990,bpoc,abdominal vessels
C0884057,bpoc,Pancreatic artery
C0917710,bpoc,Hepatic Duct
C0917714,bpoc,Olfactory tubercle
C0920655,bpoc,spinal tract
C0920728,bpoc,spinal pathway
C0920884,bpoc,Limb girdle
C0920891,bpoc,Intervertebral disk of axis
C0920959,bpoc,Vascular tree organ
C0920995,bpoc,Subintima
C0921005,bpoc,Lobule
C0922635,bpoc,Right masseter
C0923407,bpoc,Left posterior communicating artery
C0923486,bpoc,Musculature of limb
C0923501,bpoc,Musculature of right thigh
C0923614,bpoc,Right pericallosal artery
C0923620,bpoc,Sphenoid part of middle cerebral artery
C0923687,bpoc,Left temporal artery
C0923929,bpoc,Right oculomotor nerve
C0923936,bpoc,Right abducens nerve
C0925353,bpoc,Right parietal bone
C0925403,bpoc,Left occipital condyle
C0925962,bpoc,Right cheek
C0925963,bpoc,Left cheek
C0925966,bpoc,Right lacrimal bone
C0926367,bpoc,Hair of back
C0926578,bpoc,Right orbital compartment
C0926657,bpoc,Sphenoidal rostrum
C0926821,bpoc,Head of right femur
C0926822,bpoc,Head of left femur
C0927101,bpoc,Right vocal fold
C0927195,bpoc,Stroma
C0927222,bpoc,Parenchymatous organ
C0927240,bpoc,Upper secondary incisor tooth
C0927244,bpoc,Structure of maxillary premolar tooth
C0927940,bpoc,Left tympanic membrane
C0928075,bpoc,Auricle of external ear
C0928153,bpoc,Right pinna
C0929176,bpoc,Hilum
C0929177,bpoc,Right hilum
C0929193,bpoc,Right hemidiaphragm
C0929301,bpoc,Mammary gland
C0929370,bpoc,Intralobular part of terminal lactiferous duct
C0929374,bpoc,Chamber of eyeball
C0930083,bpoc,Apocrine sweat gland structure
C0930286,bpoc,Dental arcade
C0930335,bpoc,Right head of mandible
C0930360,bpoc,Right ala of nose
C0930454,bpoc,Right external naris
C0930466,bpoc,Mucosa of nasolacrimal duct
C0930553,bpoc,Major salivary gland structure
C0930959,bpoc,Right index finger
C0930960,bpoc,Left index finger
C0930961,bpoc,Right big toe
C0931511,bpoc,Right ear lobule structure
C0931513,bpoc,Right helix
C0931514,bpoc,Left helix
C0931688,bpoc,Left vestibular labyrinth
C0932434,bpoc,Distal epiphysis of tibia
C0932441,bpoc,Muscle of pelvic diaphragm
C0932487,bpoc,Structure of first molar tooth
C0932489,bpoc,Left iliopsoas
C0932491,bpoc,Heterogeneous anatomical cluster
C0932849,bpoc,Trunk of sciatic nerve
C0933344,bpoc,Parietal abdominal lymph node
C0933473,bpoc,Trunk of renal artery
C0933549,bpoc,Systemic artery
C0933641,bpoc,Trunk of medial basal segmental artery
C0933644,bpoc,Trunk of anterior basal segmental artery
C0933647,bpoc,Trunk of lateral basal segmental artery
C0933845,bpoc,Parenchyma
C0934029,bpoc,Left lateral rectus
C0934141,bpoc,Left posterior inferior cerebellar artery
C0934161,bpoc,Left facial nerve
C0934502,bpoc,anatomical layer
C0934730,bpoc,Right buccal mucosa
C0934769,bpoc,Right little finger
C0934891,bpoc,Set of afferent lymphatic vessels
C0935397,bpoc,Neuroepithelium
C0935613,bpoc,Ocular muscle
C0935624,bpoc,Capillary vessel
C0936236,bpoc,Corticospinal Tracts
C0947149,bpoc,neck vessels
C0947182,bpoc,ribs on right side
C0947487,bpoc,Peripheral vessels
C0949650,bpoc,Mushroom Bodies
C1116428,bpoc,Breast Duct
C1116439,bpoc,posterior fossa
C1116449,bpoc,Central Vein
C1116455,bpoc,Structure of femoral vessel
C1116457,bpoc,head vessels
C1140618,bpoc,Upper Extremity
C1140621,bpoc,Leg
C1148445,bpoc,Paravertebral muscles
C1178859,bpoc,Submucosal nerve plexus
C1178873,bpoc,Arterial trunk
C1179003,bpoc,Epithelium of uterine tube
C1179178,bpoc,Epithelium of lobular bronchiole
C1179185,bpoc,Proximal bronchiole
C1179401,bpoc,Wall of alveolar sac
C1179405,bpoc,Tissue cluster
C1179411,bpoc,Periarteriolar lymphatic sheath
C1179412,bpoc,Cell cluster
C1179440,bpoc,Lymphatic chain
C1179453,bpoc,Mixed serous-mucous gland
C1179544,bpoc,Epithelium of esophagus
C1179571,bpoc,Parenchyma of pancreas
C1179614,bpoc,Continuous capillary
C1179615,bpoc,Fenestrated capillary
C1179712,bpoc,Lateral angle region of scapula
C1180033,bpoc,Structure of wall of blood vessel
C1180044,bpoc,Wall of bile duct
C1180080,bpoc,Deep petrosal nerve
C1180092,bpoc,Cavernous nerve plexus
C1180121,bpoc,Tributary
C1180188,bpoc,Epithelium of pancreatic duct
C1180231,bpoc,Compound exocrine gland
C1180255,bpoc,Extralobular part of terminal lactiferous duct
C1180276,bpoc,Lactating gland
C1180282,bpoc,Hirsute skin
C1180283,bpoc,Glabrous skin
C1180418,bpoc,Smooth muscle bundle
C1180419,bpoc,Detrusor
C1180556,bpoc,Right upper lobar artery
C1180557,bpoc,Left upper lobar artery
C1180558,bpoc,Lower lobar artery
C1180559,bpoc,Right lower lobar artery
C1180676,bpoc,Apical ramus of apical segmental bronchus
C1180679,bpoc,Anterior ramus of apical segmental bronchus
C1180684,bpoc,Apical ramus of posterior segmental bronchus
C1180685,bpoc,Posterior ramus of posterior segmental bronchus
C1180691,bpoc,Posterior ramus of anterior segmental bronchus
C1180764,bpoc,Terminal bronchus
C1180793,bpoc,Lymphatic valve
C1181025,bpoc,Apical ramus of trunk of apical segmental artery
C1181031,bpoc,Apical ramus of posterior segmental artery
C1181034,bpoc,Posterior ramus of posterior segmental artery
C1181037,bpoc,Posterior ramus of trunk of anterior segmental artery
C1181159,bpoc,Apical part of apical segmental vein
C1182707,bpoc,hair root
C1182800,bpoc,Stroma of kidney
C1182823,bpoc,Catagen hair follicle
C1182961,bpoc,Set of vallate papillae
C1183035,bpoc,Uterine gland
C1183107,bpoc,Set of tubal glands
C1183135,bpoc,Main portal venous trunk
C1183716,bpoc,Alveolus of lactiferous gland
C1183744,bpoc,Vasculature of heart
C1183745,bpoc,Vasculature of liver
C1183949,bpoc,Outer cortex of kidney
C1184040,bpoc,Epithelium of prostatic gland
C1184186,bpoc,Vasculature of abdomen
C1184207,bpoc,Wall of bronchiole
C1184250,bpoc,Vasculature of head
C1184459,bpoc,Cutaneous muscle
C1184524,bpoc,Ulnar notch
C1184586,bpoc,Set of corticopontine fibers
C1184645,bpoc,Set of corpus callosum fibers
C1184738,bpoc,Set of regional lymph nodes
C1184740,bpoc,Tubercle formation
C1184741,bpoc,Tuberosity
C1184742,bpoc,Eminence
C1184743,bpoc,bony process
C1184748,bpoc,Cartilaginous component
C1184751,bpoc,Secondary ossification center
C1184808,bpoc,Plexus
C1185580,bpoc,Set of lobar and segmental bronchi
C1185618,bpoc,Set of peripheral fibers
C1185619,bpoc,Set of afferent nerve fibers
C1185648,bpoc,Pericranium
C1185677,bpoc,Visceral serosa
C1185714,bpoc,Nucleus Pulposus
C1185719,bpoc,Vascular circle
C1185720,bpoc,Arterial circle
C1185726,bpoc,Cutaneous vein
C1185727,bpoc,Collateral vessel
C1185732,bpoc,Rete mirabile
C1185733,bpoc,Meningeal branch
C1185737,bpoc,Dorsal vein
C1185739,bpoc,Funiculus
C1185743,bpoc,Lemniscus
C1185744,bpoc,Association fibre
C1185745,bpoc,Commissural fibre
C1185746,bpoc,Projection fibre
C1185747,bpoc,Anterior ramus
C1185781,bpoc,Labrum
C1185893,bpoc,Peritoneal serosa
C1185944,bpoc,Splenius
C1186181,bpoc,Root of ganglion
C1186280,bpoc,Utricular duct
C1186763,bpoc,Stem of Organ
C1186983,bpoc,anatomic valve
C1260952,bpoc,Rhomboid body structure
C1261045,bpoc,Sacral vertebra structure
C1261059,bpoc,Structure of right apical segmental bronchus
C1261074,bpoc,Structure of right upper lobe of lung
C1261075,bpoc,Structure of right lower lobe of lung
C1261076,bpoc,Structure of left upper lobe of lung
C1261077,bpoc,Structure of left lower lobe of lung
C1261082,bpoc,Left coronary artery structure
C1261270,bpoc,Structure of respiratory bronchiole
C1261317,bpoc,Transplanted kidney
C1261761,bpoc,Structure of ciliary processes
C1266878,bpoc,Cutaneous gland
C1266881,bpoc,Entire terminal hair of face
C1266928,bpoc,Nasal turbinate bone structure
C1267072,bpoc,Entire vertebral column
C1267095,bpoc,Intrinsic muscle of hand
C1267211,bpoc,Entire duct
C1267213,bpoc,Upper aerodigestive tract
C1268041,bpoc,Superior mediastinal lymph node
C1268087,bpoc,Upper body structure
C1268088,bpoc,Lower body structure
C1268090,bpoc,Skin part
C1268091,bpoc,Breast part
C1268103,bpoc,Pharyngeal part
C1268107,bpoc,Lung part
C1268108,bpoc,Pleural part
C1268114,bpoc,Blood vessel part
C1268146,bpoc,Supratentorial brain part
C1268149,bpoc,Midbrain part
C1268167,bpoc,Cerebral cortex part
C1268178,bpoc,Zygomatic bone part
C1268195,bpoc,Extremity part
C1268199,bpoc,Hand part
C1268203,bpoc,Mouth region part
C1268215,bpoc,Head part
C1268223,bpoc,Region of upper extremity
C1268258,bpoc,Entire left elbow region
C1268998,bpoc,Entire small intestine
C1268999,bpoc,Entire large intestine
C1269001,bpoc,Entire gallbladder
C1269047,bpoc,Entire lymph node
C1269079,bpoc,Entire lower limb
C1269537,bpoc,Entire brain
C1272767,bpoc,Preputial diverticulum
C1275667,bpoc,Common femoral vein
C1276274,bpoc,Structure of soft tissues of neck
C1278836,bpoc,Entire spinal cord
C1278851,bpoc,Entire sciatic nerve
C1278889,bpoc,Entire cornea
C1278894,bpoc,Entire retina
C1278895,bpoc,Entire cochlea
C1278905,bpoc,Entire trachea
C1278908,bpoc,Entire lung
C1278922,bpoc,Entire jejunum
C1278931,bpoc,Entire pancreas
C1278932,bpoc,Entire spleen
C1278981,bpoc,Entire testis
C1278985,bpoc,Entire vagina
C1279035,bpoc,Entire chest wall
C1279036,bpoc,Entire pleura
C1280065,bpoc,Entire spine
C1280200,bpoc,Entire peripheral nerve
C1280202,bpoc,Entire eye
C1280599,bpoc,Terminal bronchiole (body structure)
C1281019,bpoc,Entire insula
C1281287,bpoc,Entire uveal tract
C1281353,bpoc,Entire lacteal
C1281503,bpoc,Lamina propria mucosae
C1281569,bpoc,Entire colon
C1281570,bpoc,Entire heart
C1281573,bpoc,Entire bladder
C1281583,bpoc,Entire hand
C1281590,bpoc,Entire head
C1281594,bpoc,Entire abdomen
C1281722,bpoc,Limbus of cochlear duct (body structure)
C1281813,bpoc,Central nervous tissue
C1281814,bpoc,Meningeal tissue
C1282313,bpoc,Sacral ligament
C1282334,bpoc,Lymph node of stomach
C1282355,bpoc,Mesenteric plexus
C1282357,bpoc,Mesenteric ganglion
C1282642,bpoc,Central nervous system tract structure
C1283266,bpoc,Upper lobe bronchus
C1283326,bpoc,Medulla oblongata tract
C1283373,bpoc,Intrahepatic venous structure
C1283394,bpoc,Endometrial layer
C1283597,bpoc,Glomerular arteriole
C1283686,bpoc,Esophageal muscle
C1283694,bpoc,Intestinal wall structure
C1283798,bpoc,Entire respiratory tract
C1283903,bpoc,Entire intestinal tract
C1284077,bpoc,Entire hippocampus
C1284769,bpoc,Entire lacrimal apparatus
C1285088,bpoc,Entire cerebral cortex
C1285089,bpoc,Anterior ramus of thoracic nerve
C1285092,bpoc,Gland
C1285103,bpoc,Thymus part
C1285500,bpoc,Intrathoracic arterial structure
C1299139,bpoc,Ciliary body part
C1299141,bpoc,Corneal part
C1299725,bpoc,Tympanic bulla
C1299729,bpoc,Tibiotarsal bone
C1299807,bpoc,Nasal planum
C1299819,bpoc,Avian egg
C1301420,bpoc,Soleal vein
C1302689,bpoc,Foveola
C1305131,bpoc,Entire right lung
C1305134,bpoc,Entire left lung
C1305188,bpoc,Right colon
C1305372,bpoc,Hilar lymph node
C1305694,bpoc,Medulla
C1305733,bpoc,Entire endocrine gland
C1318303,bpoc,Entire intestine
C1323110,bpoc,Cochlear duct
C1328945,bpoc,renal epithelium
C1409894,bpoc,Sphincter
C1440080,bpoc,Alveolar
C1442216,bpoc,Bronchial system
C1443270,bpoc,Thoracolumbar vertebral column
C1446298,bpoc,Colonic loop
C1450218,bpoc,Blood-Nerve Barrier
C1451819,bpoc,Upper Esophageal Sphincter
C1456808,bpoc,"Nares, entire, anterior or posterior"
C1508502,bpoc,Adrenal vessels
C1508661,bpoc,Pulmonary vessels
C1510461,bpoc,Aortic Bodies
C1510667,bpoc,Forefoot
C1510668,bpoc,Gizzard
C1511529,bpoc,Cortical Vein
C1512329,bpoc,Hair Part
C1512784,bpoc,Inner Nuclear Layer
C1512785,bpoc,Inner Plexiform Layer
C1512817,bpoc,Intercalated Duct
C1512856,bpoc,Interlobular Artery
C1512857,bpoc,Interlobular Duct
C1512882,bpoc,Internal Pterygoid Muscle
C1513049,bpoc,Median Vein
C1513268,bpoc,Microcirculatory Bed
C1513873,bpoc,Nasal Nerve
C1514389,bpoc,Pregnant Uterus
C1514580,bpoc,Proximal Convoluted Tube
C1515017,bpoc,Subendocardial Layer
C1515933,bpoc,Alveolus
C1516384,bpoc,Central Artery
C1516697,bpoc,Renal collecting tube
C1516847,bpoc,Endocrine System Part
C1517034,bpoc,External Canal
C1517082,bpoc,Eye Segment
C1517562,bpoc,Intrathoracic Lymph Node
C1517602,bpoc,Irregular Tubule
C1517753,bpoc,Layer of the Ophthalmic Nerve Fibers
C1518263,bpoc,Neural Retina
C1519002,bpoc,Peripheral Nerve Sheath
C1519082,bpoc,Pigment Epithelium
C1519455,bpoc,Spinal Cord Column
C1519456,bpoc,Tract of spinal cord
C1519988,bpoc,Villus
C1521980,bpoc,Foregut
C1522382,bpoc,Animal Tarsus
C1522391,bpoc,Hindlimb
C1522400,bpoc,Head and Neck Muscle
C1522450,bpoc,Intracranial Medullary Artery
C1522460,bpoc,Thoracic aorta
C1522466,bpoc,Tunica Albuginea
C1522495,bpoc,Sentinel Lymph Node
C1522549,bpoc,Modiolus
C1533572,bpoc,Forepaw
C1545965,bpoc,Ovarian vessels
C1545973,bpoc,Umbilical vessels
C1549090,bpoc,External Jugular
C1549091,bpoc,Antecubital
C1549092,bpoc,Antrum
C1549094,bpoc,Auricular
C1550225,bpoc,Broviac
C1550227,bpoc,Body Parts - Canal
C1550229,bpoc,Common Duct
C1550233,bpoc,Coccygeal
C1550261,bpoc,Glans
C1550262,bpoc,Gluteal
C1550266,bpoc,Ileal Loop
C1550269,bpoc,"Jugular, Internal"
C1550270,bpoc,Knee Fluid
C1550272,bpoc,Lamella
C1550274,bpoc,Malleolus
C1550277,bpoc,Meatus
C1550283,bpoc,Nasolacrimal
C1550284,bpoc,Nasotracheal
C1550285,bpoc,Orbit/Orbital
C1550291,bpoc,Perirectal
C1550297,bpoc,Prerenal
C1550298,bpoc,Peritonsillar
C1550300,bpoc,Sacrococcygeal
C1550306,bpoc,Supra Cervical
C1550310,bpoc,Submental
C1550311,bpoc,Subphrenic
C1550315,bpoc,Synovial
C1550316,bpoc,Tarsal
C1550319,bpoc,Vault
C1550321,bpoc,Vaginal cuff
C1550324,bpoc,Vesicular Fluid
C1552103,bpoc,Mandibular left third molar mesial hemisection
C1552104,bpoc,Mandibular left third molar distal hemisection
C1552106,bpoc,Mandibular left second molar distal hemisection
C1552107,bpoc,Mandibular left first molar mesial hemisection
C1552108,bpoc,Mandibular left first molar distal hemisection
C1552110,bpoc,Mandibular right first molar distal hemisection
C1552112,bpoc,Mandibular right second molar distal hemisection
C1552114,bpoc,Mandibular right third molar distal hemisection
C1552115,bpoc,Supernumerary maxillary right third molar
C1552116,bpoc,Supernumerary maxillary right second molar
C1552117,bpoc,Supernumerary maxillary right first molar
C1552118,bpoc,Supernumerary maxillary right second premolar
C1552119,bpoc,Supernumerary maxillary right first premolar
C1552124,bpoc,Supernumerary maxillary left lateral incisor
C1552125,bpoc,Supernumerary maxillary left canine
C1552129,bpoc,Supernumerary maxillary left second molar
C1552131,bpoc,Supernumerary mandibular left third molar
C1552132,bpoc,Supernumerary mandibular left second molar
C1552133,bpoc,19s
C1552137,bpoc,23s
C1552139,bpoc,Supernumerary mandibular right central incisor
C1552140,bpoc,26s
C1552142,bpoc,28s
C1552154,bpoc,Js
C1561517,bpoc,Lingula
C1561522,bpoc,Introitus
C1562974,bpoc,Blow hole
C1563055,bpoc,Interphalangeal joint structure
C1563093,bpoc,Distal intermedial ridge of tibia
C1563124,bpoc,Koilin
C1563144,bpoc,Dorsal fin
C1571705,bpoc,Follicle
C1578559,bpoc,Buccal mucosa
C1621382,bpoc,Bilateral adrenal glands
C1621887,bpoc,Crypt of Lieberkuhn
C1648353,bpoc,Iliac graft
C1655270,bpoc,Endomyocardium
C1704244,bpoc,Perianal skin
C1704302,bpoc,permanent premolar tooth
C1704506,bpoc,Core Link
C1705057,bpoc,Circumferential Resection Margin
C1706858,bpoc,Auricular Artery
C1707349,bpoc,Cervical Artery
C1707451,bpoc,Communicating Artery
C1708516,bpoc,Inner Canthus
C1708633,bpoc,Labial Artery
C1709368,bpoc,Oval Subthalamic Nucleus
C1709455,bpoc,Pancreatico-Duodenal Artery
C1709609,bpoc,Posterior Tooth
C1709949,bpoc,Rib 2
C1710422,bpoc,Tibialis Muscle
C1711241,bpoc,Sinonasal Tract
C1720523,bpoc,Allograft lung
C1720570,bpoc,Xenograft pancreas
C1735318,bpoc,Vestibular Labyrinth
C1735587,bpoc,Subscapular lymph node
C1744561,bpoc,Distal urethra
C1744702,bpoc,Gluteal muscle
C1828245,bpoc,Vascular structure of stomach
C1880182,bpoc,Corpuscle
C1880192,bpoc,Crypt
C1881209,bpoc,Infundibulum
C1882555,bpoc,Rat Adrenal Gland
C1882561,bpoc,Rat Aorta
C1882596,bpoc,Rat Bone Marrow
C1882597,bpoc,Rat Bone
C1882598,bpoc,Rat Brain
C1882599,bpoc,Rat Bronchiole
C1882617,bpoc,Rat Cerebellum
C1882628,bpoc,Rat Colon
C1882631,bpoc,Rat Conjunctiva
C1882640,bpoc,Rat Diaphragm
C1882648,bpoc,Rat Duodenum
C1882657,bpoc,Rat Epididymis
C1882662,bpoc,Rat Esophagus
C1882665,bpoc,Rat Eyeball
C1882676,bpoc,Rat Forestomach
C1882686,bpoc,Rat Harderian Gland
C1882687,bpoc,Rat Heart
C1882701,bpoc,Rat Inner Ear
C1882710,bpoc,Rat Jejunum
C1882711,bpoc,Rat Joint
C1882714,bpoc,Rat Kidney
C1882715,bpoc,Rat Lacrimal Gland
C1882717,bpoc,Rat Large Intestine
C1882718,bpoc,Rat Larynx
C1882726,bpoc,Rat Liver
C1882727,bpoc,Rat Lung
C1882771,bpoc,Rat Mammary Gland
C1882778,bpoc,Rat Mesentery
C1882780,bpoc,Rat Middle Ear
C1882786,bpoc,Rat Nasal Cavity
C1882801,bpoc,Rat Optic Nerve
C1882802,bpoc,Rat Oral Cavity
C1882808,bpoc,Rat Ovary
C1882810,bpoc,Rat Pancreas
C1882814,bpoc,Rat Parotid Gland
